id,description,slug,published,title,category,image_front,cat_title,occasion,recipient,tone
502.0,"<p>This Avurudu, get a taste of something different with this sweet Voucher! Designed to add a dash of cheeky charm and cool vibes to your celebrations, it's the perfect way to sprinkle your festivities with a little extra sweetness and a lot of fun. It's not just a gift, it's a gateway to joyful experiences and festive cheer that everyone will remember!</p>
",avurudu-banis-2025,available,Sinhala & Tamil Avurudu Gift Card,Avurudu2,https://thyaga0323.sirv.com/Images/voucher-products/avurudu/avurudu-banis-25-front.png,,"Avurudu, Sinhala and Tamil New Year, Traditional",Anyone,Funny
503.0,"<p>When they're the wildest, most beautiful thing in your world, this voucher says it all. Give them a gift as fierce and unforgettable as your love!</p>",hottest-bird-2025,available,Lovebird Gift Card,Lovebirds,https://thyaga0323.sirv.com/Images/voucher-products/avurudu/kumari-front.png,"For soulmates, situationships, or spicy just because 'surprises.'","Lovebirds, Love, Valentine","Partner, Lover, Girlfriend, Boyfriend, Husband, Wife","Romantic, Flirty, Playful"
504.0,"<p>This Avurudu, get a taste of something different with this sweet Voucher! Designed to add a dash of cheeky charm and cool vibes to your celebrations, it's the perfect way to sprinkle your festivities with a little extra sweetness and a lot of fun. It's not just a gift, it's a gateway to joyful experiences and festive cheer that everyone will remember!</p>
",avurudu-malla-2025,available,Sinhala & Tamil Avurudu Gift Card,Avurudu2,https://thyaga0323.sirv.com/Images/voucher-products/avurudu/malla-front.png,,"Avurudu, Sinhala and Tamil New Year, Traditional",Anyone,General
505.0,"<p>Celebrate the joy of Easter with a Thyaga gift voucher - the perfect way to spread smiles, surprise loved ones, and let them choose what they truly want!</p>
",easter-2025,unavailable,Happy Easter,other,https://thyaga0323.sirv.com/Images/voucher-products/easter/front-01.png,,,,
507.0,"Celebrate Mom with Love – Our Special Mother’s Day Voucher
Make her day unforgettable with our limited-edition Mother’s Day voucher design — a heartfelt way to say “Thank you, Mom.”
Whether it’s her favorite store, a pampering experience, or a surprise treat, let her choose what brings her joy.
Thoughtful, flexible, and beautifully designed — just for her.",for-mom-2025,unavailable,For Her,For Her,https://thyaga0323.sirv.com/Images/voucher-products/mothers-day/md-6-front.png,"From pampering to power moves, she'll love this pick.",Women's day,,
509.0,"<p>Get ready to sprinkle some birthday magic!<br>
Birthdays are all about love, laughter, and making wishes come true. With a Thyaga Voucher you're not just giving a gift - you're giving them the power to pick their own special surprise!<br>
Add a dash of personal touch with a heartfelt message before you send it off. </p>
",birthday-cheese,available,Birthday Gift Card,Birthday,https://thyaga0323.sirv.com/Images/voucher-products/birthday/06-front.png,"Birthdays made better with gifts they actually want, finally.",Birthday,Anyone,General
510.0,"<p>Express your gratitude with Thyaga Voucher! Saying thank you has never been easier with the gift of choice. </br>
Whether it's for a kind gesture, a helping hand, or simply being there, our vouchers offer a world of possibilities to show your appreciation. 
Let them choose their own reward, from indulgent treats to unforgettable experiences. With Thyaga Voucher, you can say thank you in the most meaningful way possible. </p>

",rock,available,Thank You Gift Card,Thank you,https://thyaga0323.sirv.com/Images/voucher-products/thank-you/05-front.png,"A small card that says big, heartfelt thanks, stylishly.","Thank you, Thank, Grateful",Anyone,General
511.0,"<p>Express your gratitude with Thyaga Voucher! Saying thank you has never been easier with the gift of choice. </br>
Whether it's for a kind gesture, a helping hand, or simply being there, our vouchers offer a world of possibilities to show your appreciation. 
Let them choose their own reward, from indulgent treats to unforgettable experiences. With Thyaga Voucher, you can say thank you in the most meaningful way possible. </p>

",legend,available,Thank You Gift Card,Thank you,https://thyaga0323.sirv.com/Images/voucher-products/thank-you/06-front.png,"A small card that says big, heartfelt thanks, stylishly.","Thank you, Thank, Grateful",Anyone,General
512.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-wedded,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/08-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Anyone, Married Couple",General
513.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-lobster,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/09-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Anyone, Married Couple",General
514.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-stamina,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/10-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Friend, Sibling","Funny, Naughty"
515.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-weirdos,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/11-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Friend, Sibling",Funny
516.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-banana,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/12-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Friend, Sibling","Funny, Naughty"
517.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-timeless,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/13-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Anyone, Married Couple",General
518.0,"<p>This Father's Day, show your appreciation for the superheroes in our lives-our dads!</p>
<p>Thyaga give dads the freedom to choose whatever they like, from fashion & dining to travel & tech gadgets. </p>
<p>With over 150 merchants and 20 categories, it's the perfect way to say, ""Thanks for being awesome, Dad!"" </p>
<p>Give him the gift of choice and celebrate the hero in your life with a Thyaga voucher.</p>
",fathers-day-tie,available,Father's Day Gift Card,,https://thyaga0323.sirv.com/Images/voucher-products/fathers-day/04-front.png,,,,
519.0,"<p>Saying goodbye is never easy, but with Thyaga Voucher, you can make it memorable! </br>
Explore our farewell collection and give the gift of choice to your departing colleague or friend. 
From heartfelt messages to customise themes, our vouchers offer the perfect way to send them off with love and appreciation. Browse now and make their farewell truly special!</p>",farewell-5-MissYou,available,Farewell Gift Card,Farewell,https://thyaga0323.sirv.com/Images/voucher-products/farewell/05-front.png,"Parting is sweet, especially with a thoughtful Thyaga voucher.",Farewell,"Co worker, Colleague",General
522.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-couple-white,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/14-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Anyone, Married Couple",General
523.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-warmwishes,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/15-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Anyone, Married Couple",General
524.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-nextchapter,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/16-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Anyone, Married Couple",General
525.0,"<p>Get ready to celebrate love in style! Weddings are all about magical moments, shared dreams, and endless joy. <br>
With a customised Thyaga Voucher, you're offering the newlyweds the freedom to curate their perfect start to forever! Add your personal touch with a heartfelt message before sending it their way. 
Let the wedding festivities begin and the love story unfold!
</p>",wedding-oneplus,available,Wedding Gift Card,Weddings,https://thyaga0323.sirv.com/Images/voucher-products/wedding/17-front.png,Celebrate their forever with a gift that keeps giving.,Wedding,"Friend, Sibling","Funny, Naughty"
527.0,"<p>Get ready to sprinkle some birthday magic!<br>
Birthdays are all about love, laughter, and making wishes come true. With a Thyaga Voucher you're not just giving a gift - you're giving them the power to pick their own special surprise!<br>
Add a dash of personal touch with a heartfelt message before you send it off. </p>
",birthday-donkey,available,Birthday Gift Card,Birthday,https://thyaga0323.sirv.com/Images/voucher-products/birthday/07-front.png,"Birthdays made better with gifts they actually want, finally.",Birthday,"Friend, Sibling",Funny
528.0,"<p>Get ready to sprinkle some birthday magic!<br>
Birthdays are all about love, laughter, and making wishes come true. With a Thyaga Voucher you're not just giving a gift - you're giving them the power to pick their own special surprise!<br>
Add a dash of personal touch with a heartfelt message before you send it off. </p>
",birthday-rainbow,available,Birthday Gift Card,Birthday,https://thyaga0323.sirv.com/Images/voucher-products/birthday/09-front.png,"Birthdays made better with gifts they actually want, finally.",Birthday,Anyone,General
530.0,"<p>Get ready to sprinkle some birthday magic!<br>
Birthdays are all about love, laughter, and making wishes come true. With a Thyaga Voucher you're not just giving a gift - you're giving them the power to pick their own special surprise!<br>
Add a dash of personal touch with a heartfelt message before you send it off. </p>
",Birthday-redvelvet,available,Birthday Gift Card,Birthday,https://thyaga0323.sirv.com/Images/voucher-products/birthday/08-front.png,"Birthdays made better with gifts they actually want, finally.",Birthday,Anyone,General
531.0,"<p>Get ready to sprinkle some birthday magic!<br>
Birthdays are all about love, laughter, and making wishes come true. With a Thyaga Voucher you're not just giving a gift - you're giving them the power to pick their own special surprise!<br>
Add a dash of personal touch with a heartfelt message before you send it off. </p>
",Birthday-wine,available,Birthday Gift Card,Birthday,https://thyaga0323.sirv.com/Images/voucher-products/birthday/10-front.png,"Birthdays made better with gifts they actually want, finally.",Birthday,Anyone,Flirty
532.0,"<p>Saying goodbye is never easy, but with Thyaga Voucher, you can make it memorable! </br>
Explore our farewell collection and give the gift of choice to your departing colleague or friend. 
From heartfelt messages to customise themes, our vouchers offer the perfect way to send them off with love and appreciation. Browse now and make their farewell truly special!</p>",farewell-6-purple,unavailable,Farewell Gift Card,Farewell,https://thyaga0323.sirv.com/Images/voucher-products/farewell/06-front.png,"Parting is sweet, especially with a thoughtful Thyaga voucher.",Farewell,,
538.0,"The gift that always gets it right! <br>
Thyaga's multi-store gift voucher gives your loved ones the freedom to choose what they want, when they want it. One voucher, endless possibilities for every occasion.",multi-store-black,available,Multi-Store Gift Card,General,https://thyaga0323.sirv.com/Images/voucher-products/General/front-02.png,One voucher. Any occasion. All the freedom they'll love.,General,Anyone,General
539.0,"The gift that always gets it right! <br>
Thyaga's multi-store gift voucher gives your loved ones the freedom to choose what they want, when they want it. One voucher, endless possibilities for every occasion.",multi-store-green,available,Multi-Store Gift Card,General,https://thyaga0323.sirv.com/Images/voucher-products/General/front-01.png,One voucher. Any occasion. All the freedom they'll love.,General,Anyone,General
540.0,"<p>Thyaga multi-store gift voucher is the perfect gift for any occasion!</p>
Give your loved ones the gift of choice where they can use this Thyaga voucher to shop at over 150 merchants!",good_job_lightblue,available,Good Job Gift Card,Congratulations,https://thyaga0323.sirv.com/Images/voucher-products/good_job/front-02.png,"Whether it's a win or milestone, celebrate in style.",Congratulation,Anyone,General
541.0,"<p>Express your gratitude with Thyaga Voucher! Saying thank you has never been easier with the gift of choice. </br>
Whether it's for a kind gesture, a helping hand, or simply being there, our vouchers offer a world of possibilities to show your appreciation. 
Let them choose their own reward, from indulgent treats to unforgettable experiences. With Thyaga Voucher, you can say thank you in the most meaningful way possible. </p>

",thank-you-green,unavailable,Thank You Gift Card,Thank you,https://thyaga0323.sirv.com/Images/voucher-products/thank-you/07-front.png,"A small card that says big, heartfelt thanks, stylishly.","['Thank you', 'Thank', 'Grateful']",,
542.0,"<p>Express your gratitude with Thyaga Voucher! Saying thank you has never been easier with the gift of choice. </br>
Whether it's for a kind gesture, a helping hand, or simply being there, our vouchers offer a world of possibilities to show your appreciation. 
Let them choose their own reward, from indulgent treats to unforgettable experiences. With Thyaga Voucher, you can say thank you in the most meaningful way possible. </p>

",thank-you-gray,unavailable,Thank You Gift Card,Thank you,https://thyaga0323.sirv.com/Images/voucher-products/thank-you/08-front.png,"A small card that says big, heartfelt thanks, stylishly.","['Thank you', 'Thank', 'Grateful']",,
550.0,"<p>Turn your Secret Santa moment into something truly exciting with a Thyaga Voucher! It takes away the stress and keeps all the fun.
Whether they want food, fashion, or a little self-care, our vouchers let them choose exactly what they love. The mystery gift that always lands perfectly.</p>",secret-out-2025,unavailable,Secret Santa Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-01.png,,,,
551.0,"<p>Turn your Secret Santa moment into something truly exciting with a Thyaga Voucher! It takes away the stress and keeps all the fun.
Whether they want food, fashion, or a little self-care, our vouchers let them choose exactly what they love. The mystery gift that always lands perfectly.</p>",secret-thank-me-2025,unavailable,Secret Santa Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-02.png,,,,
552.0,"<p>Turn your Secret Santa moment into something truly exciting with a Thyaga Voucher! It takes away the stress and keeps all the fun.
Whether they want food, fashion, or a little self-care, our vouchers let them choose exactly what they love. The mystery gift that always lands perfectly.</p>",secret-forgot-2025,unavailable,Secret Santa Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-03.png,,,,
554.0,"<p>Send your warmest wishes with a Thyaga Season's Greetings Voucher! A thoughtful gift made even better with the freedom to choose.</p>
<p>Whether it's to celebrate the season, appreciate someone special, or share a little joy, our designs make every moment meaningful. Let them enjoy what brings them the most happiness.</p>",seasons_greetings-darkred-2025,unavailable,Seasons Greetings Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-09.png,,,,
555.0,"<p>Send your warmest wishes with a Thyaga Season's Greetings Voucher! A thoughtful gift made even better with the freedom to choose.</p>
<p>Whether it's to celebrate the season, appreciate someone special, or share a little joy, our designs make every moment meaningful. Let them enjoy what brings them the most happiness.</p>",seasons_greetings-green-2025,unavailable,Seasons Greetings Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-11.png,,,,
556.0,"<p>Send your warmest wishes with a Thyaga Season's Greetings Voucher! A thoughtful gift made even better with the freedom to choose.</p>
<p>Whether it's to celebrate the season, appreciate someone special, or share a little joy, our designs make every moment meaningful. Let them enjoy what brings them the most happiness.</p>",seasons_greetings-lightred-2025,unavailable,Seasons Greetings Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-13.png,,,,
557.0,"<p>Send your warmest wishes with a Thyaga Season's Greetings Voucher! A thoughtful gift made even better with the freedom to choose.</p>
<p>Whether it's to celebrate the season, appreciate someone special, or share a little joy, our designs make every moment meaningful. Let them enjoy what brings them the most happiness.</p>",blue-house-2025,unavailable,Seasons Greetings Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-04.png,,,,
558.0,"<p>Spread the festive cheer with a Thyaga Christmas Voucher! It's the perfect way to share love, joy, and warm wishes.
Whether they're craving comfort food, planning a fun outing, or treating themselves, our vouchers open a world of options. Gift Christmas happiness, wrapped in pure choice.</p>",veri-2025,unavailable,Christmas Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-05.png,,,,
559.0,"<p>Spread the festive cheer with a Thyaga Christmas Voucher! It's the perfect way to share love, joy, and warm wishes.
Whether they're craving comfort food, planning a fun outing, or treating themselves, our vouchers open a world of options. Gift Christmas happiness, wrapped in pure choice.</p>",family-2025,unavailable,Christmas Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-06.png,,,,
560.0,"<p>Spread the festive cheer with a Thyaga Christmas Voucher! It's the perfect way to share love, joy, and warm wishes.
Whether they're craving comfort food, planning a fun outing, or treating themselves, our vouchers open a world of options. Gift Christmas happiness, wrapped in pure choice.</p>",reindeer-2025,unavailable,Christmas Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-07.png,,,,
561.0,"<p>Spread the festive cheer with a Thyaga Christmas Voucher! It's the perfect way to share love, joy, and warm wishes.
Whether they're craving comfort food, planning a fun outing, or treating themselves, our vouchers open a world of options. Gift Christmas happiness, wrapped in pure choice.</p>",santa-snowman-2025,unavailable,Christmas Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-08.png,,,,
562.0,"<p>Spread the festive cheer with a Thyaga Christmas Voucher! It's the perfect way to share love, joy, and warm wishes.
Whether they're craving comfort food, planning a fun outing, or treating themselves, our vouchers open a world of options. Gift Christmas happiness, wrapped in pure choice.</p>",merry_christmas_green-2025,unavailable,Christmas Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-10.png,,,,
563.0,"<p>Spread the festive cheer with a Thyaga Christmas Voucher! It's the perfect way to share love, joy, and warm wishes.
Whether they're craving comfort food, planning a fun outing, or treating themselves, our vouchers open a world of options. Gift Christmas happiness, wrapped in pure choice.</p>",merry_christmas_red-2025,unavailable,Christmas Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-12.png,,,,
564.0,"<p>Spread the festive cheer with a Thyaga Christmas Voucher! It's the perfect way to share love, joy, and warm wishes.
Whether they're craving comfort food, planning a fun outing, or treating themselves, our vouchers open a world of options. Gift Christmas happiness, wrapped in pure choice.</p>",merry_christmas_cream-2025,unavailable,Christmas Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/front-14.png,,,,
569.0,"<p>Some surprises are meant to stay secret, and this voucher keeps the fun going!
Our It's a Secret  Baby!"" Blok & Dino voucher is perfect for sneaky wishes and playful moments where you want to gift joy without giving away the plan.</p>""",B&D-secret,available,Shhh. It's a Surprise!,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-01.png,,,,
571.0,"<p>Celebrate your coolest colleague, friend, or favourite person with a voucher full of charm and choice!
This Blok & Dino design adds a playful twist to appreciation while Thyaga gives them the freedom to pick what makes them happiest.
<br>
Perfect for shoutouts, thank-yous, and feel-good surprises.
Cool vibes only. Choices unlimited.</p>",B&D-coolest,available,You're the Coolest,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-02.png,,,,
,"Gift smart. Gift joy. Gift Thyaga.</p>""",B&D-welcome,available,Welcome to the Team,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-03.png,,,,
573.0,"<p>Send holiday joy with a playful twist!
This Blok & Dino Christmas voucher blends festive vibes with comic fun, and the best part? They get to pick what they truly love using Thyaga.
<br>
Whether it's a gift, a surprise, or just spreading seasonal cheer, this voucher makes Christmas brighter and funnier.
One gift, endless merry moments.</p>",B&D-christmas,available,Merry Christmas,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-04.png,,,,
574.0,"<p>For the friend with legendary sarcasm and a sense of humour darker than their coffee.
This hilarious Blok & Dino voucher delivers the drama while Thyaga delivers the choice.
<br>
Give them a gift that makes them laugh first, and shop later.
Pure comedy. Pure freedom.</p>",B&D-kidney,available,I Sold My Kidneys!,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-05.png,,,,
575.0,"<p>For the friend who appreciates chaotic humour and unforgettable birthdays!
This Blok & Dino birthday voucher brings the laughs while Thyaga brings the choice, making it the perfect mix of comedy and freedom.
<br>
From treating themselves to upgrading something they love, let them celebrate their day their way.
A bold birthday gift they'll never forget.
</p>",B&D-birthday,available,Happy Birthday,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-06.png,,,,
,"A little encouragement goes a long way.  especially with choice attached.</p>""",B&D-greatjob,available,Great Job!,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-07.png,,,,
577.0,"<p>A gift for the friend caught between good decisions. and fun ones.
This Blok & Dino design brings out the chaos, humour, and personality, while Thyaga lets them redeem exactly what they want.
<br>
Perfect for playful gifting, inside jokes, or sharing a little mischief.
Joy, choice, and a tiny bit of trouble, all in one voucher.</p>",B&D-devil,available,The Office Devil,\0,https://thyaga0323.sirv.com/Images/voucher-products/Blok%26Dino/front-08.png,,,,
579.0,"<p>Because Christmas isn't always calm and quiet. These vouchers bring humour, colour, and festive chaos making gifting way more fun.</p>",deck-yourself,unavailable,Fun Christmas Gifting,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/Front-15.png,,,,
580.0,"<p>Because Christmas isn't always calm and quiet. These vouchers bring humour, colour, and festive chaos making gifting way more fun.</p>",ho-ho-ho,unavailable,Fun Christmas Gifting,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/Front-16.png,,,,
581.0,"<p>Because Christmas isn't always calm and quiet. These vouchers bring humour, colour, and festive chaos making gifting way more fun.</p>",oh-deer,unavailable,Fun Christmas Gifting,\0,https://thyaga0323.sirv.com/Images/voucher-products/christmas/2025/Front-17.png,,,,
584.0,"<p>Celebrate the new year with the gift of choice. A festive voucher made to share joy, good wishes, and exciting new beginnings.</p>",new-year-01-2026,unavailable,2026 New Year Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/new-year/Front-01.png,,,,
585.0,"<p>Celebrate the new year with the gift of choice. A festive voucher made to share joy, good wishes, and exciting new beginnings.</p>",new-year-02-2026,unavailable,2026 New Year Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/new-year/Front-03.png,,,,
588.0,"<p>Celebrate the new year with the gift of choice. A festive voucher made to share joy, good wishes, and exciting new beginnings.</p>",new-year-03-2026,unavailable,2026 New Year Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/new-year/Front-02.png,,,,
589.0,"Big wins deserve bold congratulations. Gift ""Huge Congrats"" with a fun design and the freedom of choice through Thyaga. A great pick for workplace recognition, team milestones, or celebrating personal achievements in a meaningful way.",huge-congrats,available,Huge Congrats,\0,https://thyaga0323.sirv.com/Images/voucher-products/congratulations/Front-3.png,,,,
590.0,"Send a cheerful Congrats"" and let them celebrate their achievement with something they truly love. A fun and thoughtful gift for proud moments, happy wins  and plenty of big smiles.""",congrats-red,available,Congrats,\0,https://thyaga0323.sirv.com/Images/voucher-products/congratulations/Front-04.png,,,,
591.0,"A playful design for someone who complements you perfectly. Gift You Are the Gin to My Tonic"" and let them celebrate your bond their way.""",gin-to-my-tonic,available,Sri Lankan Pick Up Line Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-banners/sriLankanPickupLinesSeries/Front-02.png,,,,
592.0,"A joyful and classic Pongal design inspired by overflowing pots and festive cheer. A great way to share happiness, abundance, and celebration with family, friends, or colleagues.",thaipongal,unavailable,Pongalo Pongal,\0,https://thyaga0323.sirv.com/Images/voucher-products/Pongal%2026'/Front-03.png,,,,
593.0,"A meaningful Pongal greeting that celebrates new beginnings, hope, and prosperity. Perfect for wishing loved ones success, happiness, and fresh starts as the Tamil New Year season begins.",thaipirandhaalvazhipirakkum,unavailable,Thai Pirandhaal Vazhi Pirakkum,\0,https://thyaga0323.sirv.com/Images/voucher-products/Pongal%2026'/Front-02.png,,,,
594.0,"A heartfelt Pongal wish that conveys warmth, gratitude, and good fortune. Ideal for sending sincere festive greetings and making loved ones feel truly appreciated this Pongal.",iniyathaipongalnalvaazhthukkal,unavailable,Iniya Thai Pongal Nalvaazhthukkal,\0,https://thyaga0323.sirv.com/Images/voucher-products/Pongal%2026'/Front-01.png,,,,
597.0,"The gift that always gets it right! <br>
Thyaga's multi-store gift voucher gives your loved ones the freedom to choose what they want, when they want it. One voucher, endless possibilities for every occasion.",multi-store-orange,available,Multi-Store Gift Card,\0,https://thyaga0323.sirv.com/Images/voucher-products/General/Front-03.png,,,,
598.0,"<p>Celebrate the arrival of the newest bundle of joy with Thyaga Voucher! Our specially curated collection for newborns offers the perfect gift for the growing family. </br>
Whether it's baby gear or self-care indulgences for tired parents, our vouchers ensure everyone feels appreciated and cared for during this special time. Find the perfect gift to cherish these precious moments together!
Welcome the little one with love and happiness - explore our collection today!</p>",new-born-twins,available,New Born Gift Card,New Born,https://thyaga0323.sirv.com/Images/voucher-products/newborn/front094.png,"Celebrate the arrival of the newest bundle of joy with Thyaga Voucher! Our specially curated collection for newborns offers the perfect gift for the growing family. Whether it's baby gear or self-care indulgences for tired parents, our vouchers ensure everyone feels appreciated and cared for during this special time. Find the perfect gift to cherish these precious moments together! Welcome the little one with love and happiness – explore our collection today!","New Born, Child birth","New Born, Twins, Parents",General
